id,created_at,screen_name,source,clean_text,original_text,favorite_count,retweet_count,hashtags,urls,mentions,city,province,longitude,latitude
1292240046830039046,Sat Aug 08 23:23:30 +0000 2020,gavinlobo,Twitter for Android,"['maritstiles', 'worth', 'remind', 'folk', 'low', 'number', 'student', 'attend', 'school', 'parent', 'opt', 'out/opting', 'online', 'doesn…']",RT @maritstiles: Worth reminding folks that lower numbers of students attending our schools (Eg parents opting out/opting for online) doesn…,0,0,,,['maritstiles'],Toronto,Ontario,-79.4163,43.70011
1292240038286233600,Sat Aug 08 23:23:28 +0000 2020,sfahayward,Twitter Web App,"['ont_dad', 'apparently', 'live', 'anyone', 'anything', 'people', 'believe', 'example', 'ford', 'say', 'safety']","RT @ONT_Dad: Apparently we live in an age where anyone can say anything and people will believe them. For example, Ford says the safety of…",0,0,,,['ONT_Dad'],Waterloo,Ontario,-80.51639,43.4668
1292239857809424384,Sat Aug 08 23:22:45 +0000 2020,PlayerDoug,Twitter for Android,"['chezsav', 'jjhorgan', 'rob_fleming', 'drbonniehenry', 'adriandix', 'cupebc', 'bctf', 'henry', 'fleming', 'keep', 'vital', 'information', 'secret', 'parent', 'teacher', 'clue', 'safety', 'kid', 'lose', 'confidence', 'sham', 'plan']",@chezsav @jjhorgan @Rob_Fleming @DrBonnieHenry @adriandix @CUPEBC @bctf Now Henry and Fleming will keep vital information secret so parents and teachers will have no clue as to the safety of their kids and themselves. Losing all confidence in this sham plan.,0,0,,['https://twitter.com/i/web/status/1292239857809424384'],"['chezsav', 'jjhorgan', 'Rob_Fleming', 'DrBonnieHenry', 'adriandix', 'CUPEBC', 'bctf']",North Vancouver,British Columbia,-123.06934,49.31636
1292239856412786692,Sat Aug 08 23:22:45 +0000 2020,WWatts1,Twitter Web App,"['nbcnews', 'researcher', 'start', 'document', 'neurological', 'effect', 'coronavirus', 'child', 'whether', 'could', 'lifelong…']","RT @NBCNews: Researchers are starting to document the neurological effects of coronavirus on children, and whether they could be lifelong.…",0,0,,,['NBCNews'],,,-113.64258,60.10867
1292239785533243392,Sat Aug 08 23:22:28 +0000 2020,Gailhbc,Twitter for iPhone,"['amartechie', 'public', 'library', 'community', 'center', 'public', 'government', 'meeting', 'banquet', 'expansion', 'school', 'classroom', 'let…']","RT @AmarTechie: Use public libraries, community centers, public government meetings, banquets for expansion of schools and classrooms - let…",0,0,,,['AmarTechie'],Brampton,Ontario,-79.76633,43.68341
1292239770471428101,Sat Aug 08 23:22:24 +0000 2020,GlynnP75,Twitter for Android,"['drandrewk1', 'siri', 'show', 'inequality', 'exacerbate', 'government', 'incompetent', 'response', 'covid19', 'ableg…']","RT @DrAndrewK1: Siri, show me inequality exacerbated by a government’s incompetent response to #COVID19. 

https://t.co/Om2qOBT0O1

#ableg…",0,0,"['COVID19', 'ableg']",['https://bit.ly/31wXrvg'],['DrAndrewK1'],,,-113.64258,60.10867
1292239767464292353,Sat Aug 08 23:22:23 +0000 2020,realphilreid,Twitter for iPhone,"['anstevenson22', 'take', 'nose', 'read', 'article', 'fordnation', 'sflecce', 'even', 'expert', 'friend', 'think…']",RT @ANStevenson22: Did you take your noses out of the air and read this article yet @fordnation and @Sflecce? Even your expert friend think…,0,0,,,"['ANStevenson22', 'fordnation', 'Sflecce']",Peterborough,Ontario,-78.31623,44.30012
1292239546994892801,Sat Aug 08 23:21:31 +0000 2020,Suzannealine,Twitter Web App,"['mikeschreiner', 'health', 'expert', 'low', 'class', 'size', 'vital', 'safeseptember', 'premier', 'put', 'kid', 'risk', 'igno…']",RT @MikeSchreiner: Health experts say lower class sizes are vital for a #SafeSeptember. Why is the Premier putting our kids at risk by igno…,0,0,['SafeSeptember'],,['MikeSchreiner'],Toronto,Ontario,-79.4163,43.70011
1292239543786254337,Sat Aug 08 23:21:30 +0000 2020,Gailhbc,Twitter for iPhone,"['amartechie', 'school', 'detail', 'protocol', 'procedure', 'peanut', 'allergy', 'global', 'pandemic', 'much', 'what…']","RT @AmarTechie: Schools have detailed protocols and procedures for peanut allergies, etc. Global pandemic ... not so much. ‘Let’s see what…",0,0,,,['AmarTechie'],Brampton,Ontario,-79.76633,43.68341
1292239524848959490,Sat Aug 08 23:21:26 +0000 2020,loxyisme,Twitter Web App,"['drandrewk1', 'siri', 'show', 'inequality', 'exacerbate', 'government', 'incompetent', 'response', 'covid19', 'ableg…']","RT @DrAndrewK1: Siri, show me inequality exacerbated by a government’s incompetent response to #COVID19. 

https://t.co/Om2qOBT0O1

#ableg…",0,0,"['COVID19', 'ableg']",['https://bit.ly/31wXrvg'],['DrAndrewK1'],Whitehorse,Yukon,-135.05375,60.71611
1292239515323523073,Sat Aug 08 23:21:23 +0000 2020,justintime02,Twitter Web App,"['kid', 'hospitalize', 'coronavirus', 'admit', 'analysis', 'find', 'hispanic', 'child', 'tim…']","RT @NPR: 1 out of 3 kids hospitalized for the coronavirus was admitted to the ICU, a CDC analysis finds. Hispanic children were about 8 tim…",0,0,,,['NPR'],,,-113.64258,60.10867
1292239502472351751,Sat Aug 08 23:21:20 +0000 2020,NatBourre,Twitter Web App,"['ont_dad', 'might', 'also', 'few', 'teacher', 'bet', 'many', 'close', 'retirement', 'take', 'early', 'others', 'decide', 'skip', 'school', 'year', 'especially', 'high', 'risk', 'assume']","@ONT_Dad There might also be fewer teachers as I am betting that many who are close to retirement will just take it earlier, and some others will decide to skip this school year especially if they are at higher risk (assuming they can).",1,0,,['https://twitter.com/i/web/status/1292239502472351751'],['ONT_Dad'],Toronto,Ontario,-79.4163,43.70011
1292239493446225921,Sat Aug 08 23:21:18 +0000 2020,Jill_Pattison,Twitter for iPhone,"['oectagovernor', 'situation', 'like', 'part', 'fordnation\u2069', 'back-to-school', 'strategy', 'create', 'crisis', 'confidence', 'publicl…']","RT @oectagovernor: Situations like this are part of ⁦⁦@fordnation⁩’s back-to-school strategy.

Create a crisis of confidence in the publicl…",0,0,,,"['oectagovernor', 'fordnation']",Hamilton,Ontario,-79.84963,43.25011
1292239480578072579,Sat Aug 08 23:21:15 +0000 2020,lynnstayshome,Twitter for iPhone,"['jbradshaw01', 'sflecce', 'fordnation', 'rossromanossm', 'laurier', 'absolutist', 'unreal', 'street', 'online', 'exam', 'open', 'book', 'fair', 'equitable', 'ontario', 'university', 'student']",@JBradshaw01 @Sflecce @fordnation @RossRomanoSSM Laurier absolutist unreal! While UW down the street all online exams are open book is this fair and equitable for Ontario university students? https://t.co/HxQcPPS886 https://t.co/psl7jGrOwg,0,0,,['https://twitter.com/i/web/status/1292239480578072579'],"['JBradshaw01', 'Sflecce', 'fordnation', 'RossRomanoSSM']",Toronto,Ontario,-79.4163,43.70011
1292239465759506433,Sat Aug 08 23:21:11 +0000 2020,RobbJMacKay,Twitter for iPhone,"['drdwestonphd', 'worth', 'repeat', 'sickkidsnews', 'state', 'physical', 'distancing', 'compromise', 'supp…']",RT @DrDWestonPhD: Worth repeating @SickKidsNews states If “physical distancing will be compromised ... we cannot and will not will not supp…,0,0,,,"['DrDWestonPhD', 'SickKidsNews']",Kingston,Ontario,-76.48098,44.22976
1292239454841823243,Sat Aug 08 23:21:09 +0000 2020,mrmrlawrence,Twitter for Android,"['mickvillene', 'phinney35', 'sflecce', 'fordnation', 'decrepid', 'like', 'typical', 'right', 'winger', 'interested', 'self', 'reflection']",@MickVillene @phinney35 @Sflecce @fordnation I am no more a boy than you are a decrepid old man. Like a typical right winger you are not interested in self reflection.,0,0,,['https://twitter.com/i/web/status/1292239454841823243'],"['MickVillene', 'phinney35', 'Sflecce', 'fordnation']",Hamilton,Ontario,-79.84963,43.25011
1292239406649298944,Sat Aug 08 23:20:57 +0000 2020,RachelleManios,Twitter for iPhone,"['esl_fairy', 'psssst', 'plan', 'slightly', 'less', 'horrible', 'another', 'province', 'horrible', 'plan', 'make', 'best…']",RT @ESL_fairy: Psssst... Just because our plan is slightly less horrible than another province’s horrible plan does not make ours the “best…,0,0,,,['ESL_fairy'],Mississauga,Ontario,-79.6583,43.5789
1292239362047057922,Sat Aug 08 23:20:47 +0000 2020,MadelineAshby,Twitter for iPad,"['picardonhealth', 'four', 'year', 'toronto', 'child', 'live', 'homeless', 'shelter', 'year', 'thousand']","RT @picardonhealth: Four years ago, Toronto had 483 children living in its homeless shelters. This year there were more than a thousand. Th…",0,0,,,['picardonhealth'],Toronto,Ontario,-79.4163,43.70011
1292239183109554176,Sat Aug 08 23:20:04 +0000 2020,c_jasonpaul,Twitter for Android,"['1jakesmith', 'question', 'lwaler', 'sleep', 'night', 'know', 'rest', 'party', 'put', 'child']","RT @1Jakesmith: When I questioned @LWaler how she sleeps at night knowing that she, and the rest of her party, were putting ON’s children’s…",0,0,,,"['1Jakesmith', 'LWaler']",St. Catharines,Ontario,-79.24958,43.16681
1292239174460997634,Sat Aug 08 23:20:02 +0000 2020,RobertJacobTO,Twitter for Android,"['cathyacrowe', 'hugely', 'important', 'statement', 'sickkidsnews', 'fordnation', 'sflecce', 'please', 'listen', 'fund']",RT @cathyacrowe: Hugely important statement @SickKidsNews @fordnation @Sflecce Please listen and fund.,0,0,,,"['cathyacrowe', 'SickKidsNews', 'fordnation', 'Sflecce']",,,,
1292239169566248960,Sat Aug 08 23:20:01 +0000 2020,BookAssassin,Twitter for Android,"['tylerwhat16', 'premier', 'ford', 'try', 'blame', 'half-baked', 'back-to-school', 'plan', 'expert', 'sick', 'kid', 'say', 'plan', 'despite…']",RT @tylerwhat16: Premier Ford tried to blame his half-baked back-to-school plan on experts from Sick Kids saying it was their plan despite…,0,0,,,['tylerwhat16'],Belleville,Ontario,-77.38277,44.16682
1292239166726602752,Sat Aug 08 23:20:00 +0000 2020,Karin25199003,Twitter for iPhone,"['mrshurrie', 'sflecce', 'look', 'extremely', 'safe', 'next', 'photo', 'covid', 'clinic', 'week']",@MrShurrie @Sflecce Looks extremely safe. Next photo op at a covid clinic in a week or two.,2,0,,,"['MrShurrie', 'Sflecce']",Waterloo,Ontario,-80.51639,43.4668
1292239120928927744,Sat Aug 08 23:19:49 +0000 2020,StrategicResrch,Twitter for Android,"['janahikichi', 'adriandix', 'exactly', 'pass', 'skate', 'park', 'home', 'today', 'pack', 'distance', 'happen', 'group', 'kid', 'together', 'inside', 'school', 'hallway', 'time', 'pressure', 'class', 'absolutely', 'impossible', 'even', 'kid', 'want', 'safe']","@JanaHikichi @adriandix Exactly. I passed a skate park on my way home today, and it's packed. No distancing happening at all, and big groups of kids together. Inside a school hallway, with time pressure to get to class, it will be absolutely impossible even for the kids who want to try and be safe.",1,0,,['https://twitter.com/i/web/status/1292239120928927744'],"['JanaHikichi', 'adriandix']",,,-113.64258,60.10867
1292239115614851072,Sat Aug 08 23:19:48 +0000 2020,ShawnaLeeG,Twitter for Android,"['opcouncil', 'hospital', 'sick', 'child', 'say', 'keep', 'classroom', 'number', 'enough', 'enable', 'physical', 'distancing', 'curb', 'transmi…']",RT @OPCouncil: Hospital for Sick Children says keeping classroom numbers low enough to enable physical distancing is key to curbing transmi…,0,0,,,['OPCouncil'],Kingston,Ontario,-76.48098,44.22976
1292239114868121601,Sat Aug 08 23:19:48 +0000 2020,lisapaigecogan,Twitter for iPhone,"['mccullochkw', 'keep', 'bubble', 'three', 'immediate', 'family', 'since', 'pandemic', 'start', 'tell', 'education', 'minister', 'rob_f…']","RT @McCullochKW: We've kept a 'bubble' of us three immediate family since the pandemic started.

Being told by BC education minister @Rob_F…",0,0,,,['McCullochKW'],Vancouver,British Columbia,-123.11934,49.24966
1292239079426469888,Sat Aug 08 23:19:39 +0000 2020,RobbJMacKay,Twitter for iPhone,"['brandontozzo', 'union', 'fight', 'fall', 'keep', 'worker', 'child', 'safe', 'kid', 'back', 'school']","RT @BrandonTozzo: Let me put it this way, unions will fight this fall to keep workers and children safe when kids go back to school.

Big b…",0,0,,,['BrandonTozzo'],Kingston,Ontario,-76.48098,44.22976
1292239039110799360,Sat Aug 08 23:19:30 +0000 2020,Mug33k,Twitter for Android,"['redlianak', 'like', 'people', 'forget', 'complaint', 'rowling', 'retroactively', 'make', 'dumbledore', 'take']",RT @redlianak: It's like people forget that the complaint about J.K. Rowling retroactively making Dumbledore gay was that she didn't take t…,0,0,,,['redlianak'],Québec,Quebec,-71.21454,46.81228
1292238943333875718,Sat Aug 08 23:19:07 +0000 2020,jazcan,Twitter for iPad,"['sflecce', 'safely', 'reopen', 'include', 'mandated', 'mask', 'adult', 'daycare', 'centre', 'time', 'leave', 'decision', 'individual', 'daycare', 'operator', 'protect', 'choose', 'wear', 'mask', 'coworkers']",@Sflecce ‘SAFELY REOPENING’ should include mandated masks for all adults in daycare centres at ALL times....but it does NOT.  WHY are you leaving that decision up to the individual daycare operators? Who is protecting those who choose to wear a mask but their coworkers won’t???,4,0,,['https://twitter.com/i/web/status/1292238943333875718'],['Sflecce'],Toronto,Ontario,-79.4163,43.70011
1292238849431805952,Sat Aug 08 23:18:44 +0000 2020,AntiFordTO,Twitter Web App,"['ez4u2say_janis', 'miss', 'canada', 'plan', 'kid', 'back', 'school', 'safely']",RT @Ez4u2say_Janis: What's missing from Canada's plans to get kids back to school safely https://t.co/TjdhJJBuLX,0,0,,['https://www.cbc.ca/news/health/coronavirus-canada-schools-1.5679090'],['Ez4u2say_Janis'],Toronto,Ontario,-79.4163,43.70011
1292238835363926018,Sat Aug 08 23:18:41 +0000 2020,DennisKendel,Twitter Web App,"['child', 'washington', 'state', 'hospitalize', 'coronavirus-related', 'syndrome']",11 children in Washington state hospitalized with coronavirus-related syndrome https://t.co/Fd7UKrzFbJ,0,0,,['https://thehill.com/policy/healthcare/511181-11-children-in-washington-state-hospitalized-by-coronavirus-related#.Xy8yzWnpRTk.twitter'],,Saskatoon,Saskatchewan,-106.63452,52.11679
1292238788194902021,Sat Aug 08 23:18:30 +0000 2020,sarahkbingler,Twitter for iPhone,"['sue_innovates', 'know', 'hospital', 'work', 'assist', 'local', 'school', 'high', 'risk', 'neighborhood', 'back', 'school', 'sure', 'specific', 'education', 'surveillance', 'would', 'good', 'happen', 'province', 'wide']","@Sue_Innovates I know that the hospital where I work is assisting with local schools in high risk neighborhoods for back to school. Not sure about the specifics (education, surveillance etc). It would be good if this was happening province wide.",0,0,,['https://twitter.com/i/web/status/1292238788194902021'],['Sue_Innovates'],Toronto,Ontario,-79.639319,43.403221
1292238759493160961,Sat Aug 08 23:18:23 +0000 2020,DennisKendel,Twitter Web App,"['thehill', 'child', 'washington', 'state', 'hospitalize', 'coronavirus-related', 'syndrome']",RT @thehill: 11 children in Washington state hospitalized with coronavirus-related syndrome https://t.co/6aqI0HUNyU https://t.co/ERur0iDvFD,0,0,,['http://hill.cm/6JkNJgL'],['thehill'],Saskatoon,Saskatchewan,-106.63452,52.11679
1292238754363527168,Sat Aug 08 23:18:22 +0000 2020,Mikaufoxy,Twitter Web App,"['torontostar', 'icymi', 'sick', 'kid', 'president', 'ronald', 'cohn', 'back', 'back-to-school', 'plan', 'ensure', 'proper', 'physical', 'distancing…']",RT @TorontoStar: #ICYMI Sick Kids President Ronald Cohn will not back a back-to-school plan that does not ensure proper physical distancing…,0,0,['ICYMI'],,['TorontoStar'],Vancouver,British Columbia,-123.11934,49.24966
1292238746184749062,Sat Aug 08 23:18:20 +0000 2020,aaronliscum,Twitter for Android,"['cooganatwindrun', 'fordnation', 'sflecce', 'nice', 'thank']",@CooganatWindrun @fordnation @Sflecce That was nice. Thank you 🙂🙏,1,0,,,"['CooganatWindrun', 'fordnation', 'Sflecce']",Toronto,Ontario,-79.4163,43.70011
1292238695463112711,Sat Aug 08 23:18:08 +0000 2020,RobbJMacKay,Twitter for iPhone,"['oectagovernor', 'fordnation', 'government', 'gambling', 'problem', 'give', 'almost', '250m', 'bailout', 'ontario', 'lotery', 'gam…']","RT @oectagovernor: The @fordnation government has a gambling problem. 

They have given almost $250M more to bailout Ontario Lotery and Gam…",0,0,,,"['oectagovernor', 'fordnation']",Kingston,Ontario,-76.48098,44.22976
1292238691277053953,Sat Aug 08 23:18:07 +0000 2020,bgiourme,Twitter for iPhone,"['dip_spinich', 'miffy495', 'handmaidalberta', 'alberta_moms', 'understand', 'think', 'representative']",RT @dip_spinich: @Miffy495 @HandmaidAlberta @alberta_moms You don't understand. The UCP doesn't think of themselves as representatives of t…,0,0,,,"['dip_spinich', 'Miffy495', 'HandmaidAlberta', 'alberta_moms']",Edmonton,Alberta,-113.46871,53.55014
1292238661027864576,Sat Aug 08 23:18:00 +0000 2020,ESL_fairy,Twitter for iPhone,"['toddvercoe', 'totally', 'willing', 'debt', 'keep', 'child', 'staff', 'safe', 'province', 'whatever', 'take']",@ToddVercoe Yes. And I’m totally willing for us to go into debt to keep our children and staff safe in this province. Whatever it takes.,1,0,,,['ToddVercoe'],Kitchener,Ontario,-80.5112,43.42537
1292238653729714176,Sat Aug 08 23:17:58 +0000 2020,barblet30,Twitter for iPad,"['mynamesnotgordy', 'june', 'brunswick', 'education', 'ministry', 'introduce', 'comprehensive', 'back-to-school', 'plan', 'include', '15-student']","RT @mynamesnotgordy: 10. In June, New Brunswick's Education Ministry introduced a comprehensive back-to-school plan, including 15-student c…",0,0,,,['mynamesnotgordy'],,,-113.64258,60.10867
1292238514625458176,Sat Aug 08 23:17:25 +0000 2020,bgiourme,Twitter for iPhone,"['insideroilers', 'hope', 'albertans', 'speak', 'lawyer', 'ready', 'class', 'action', 'lawsuit', 'governm…']",RT @InsiderOilers: I hope there are Albertans who have spoken with lawyers and are readying some class action lawsuits against this governm…,0,0,,,['InsiderOilers'],Edmonton,Alberta,-113.46871,53.55014
1292238467921895424,Sat Aug 08 23:17:14 +0000 2020,ChauvetEllen,Twitter for Android,"['aslavitt', 'miss', 'georgia', 'plan', 'send', 'kid', 'back', 'school', 'plan']",RT @ASlavitt: Missing from Georgia’s plan to send kids back to school is a plan.,0,0,,,['ASlavitt'],Vancouver,British Columbia,-123.11934,49.24966
1292238430995230721,Sat Aug 08 23:17:05 +0000 2020,Empress_Marsha,Twitter Web App,"['drandrewk1', 'siri', 'show', 'inequality', 'exacerbate', 'government', 'incompetent', 'response', 'covid19', 'ableg…']","RT @DrAndrewK1: Siri, show me inequality exacerbated by a government’s incompetent response to #COVID19. 

https://t.co/Om2qOBT0O1

#ableg…",0,0,"['COVID19', 'ableg']",['https://bit.ly/31wXrvg'],['DrAndrewK1'],Edmonton,Alberta,-113.46871,53.55014
1292238428638261250,Sat Aug 08 23:17:04 +0000 2020,jfmezei,Tweetbot for Mac,"['sapphiretiana', 'husband', 'article', 'able', 'attend', 'health', 'appointment', 'pregnant', 'wife', 'deeme…']","RT @sapphiretiana: My husbands article! ""I have not been able to attend a health appointment with my pregnant wife ...yet it has been deeme…",0,0,,,['sapphiretiana'],Montréal,Quebec,-73.58781,45.50884
1292238345054171139,Sat Aug 08 23:16:44 +0000 2020,RobbJMacKay,Twitter for iPhone,"['oectagovernor', 'situation', 'like', 'part', 'fordnation\u2069', 'back-to-school', 'strategy', 'create', 'crisis', 'confidence', 'publicl…']","RT @oectagovernor: Situations like this are part of ⁦⁦@fordnation⁩’s back-to-school strategy.

Create a crisis of confidence in the publicl…",0,0,,,"['oectagovernor', 'fordnation']",Kingston,Ontario,-76.48098,44.22976
1292238258752172032,Sat Aug 08 23:16:24 +0000 2020,dpStLucy,Twitter for iPhone,"['dpcdsbschools', 'revise', 'dpcdsb', 'parents/guardians', 'please', 'late', 'community', 'information', 'bulletin', 'return', 'school', 'plans…']","RT @DPCDSBSchools: REVISED: #DPCDSB parents/guardians, please see our latest Community Information Bulletin for our Return to School Plans…",0,0,['DPCDSB'],,['DPCDSBSchools'],Brampton,Ontario,-79.76633,43.68341
1292238256541638656,Sat Aug 08 23:16:23 +0000 2020,spookybun,Twitter Web App,"['crof', '97000', 'child', 'reportedly', 'test', 'positive', 'coronavirus', 'week', 'school', 'gear', 'instruction']","RT @Crof: 97,000 children reportedly test positive for coronavirus in two weeks as schools gear up for instruction 😬https://t.co/rf3CkaWvql",0,0,,['https://www.cbsnews.com/news/covid-19-kids-schools-in-person-instruction/'],['Crof'],Vancouver,British Columbia,-123.11934,49.24966
1292238246626439168,Sat Aug 08 23:16:21 +0000 2020,allan_crawshaw,Twitter for Android,"['mikeschreiner', 'health', 'expert', 'low', 'class', 'size', 'vital', 'safeseptember', 'premier', 'put', 'kid', 'risk', 'igno…']",RT @MikeSchreiner: Health experts say lower class sizes are vital for a #SafeSeptember. Why is the Premier putting our kids at risk by igno…,0,0,['SafeSeptember'],,['MikeSchreiner'],Victoria,British Columbia,-123.3693,48.43294
1292238192616382464,Sat Aug 08 23:16:08 +0000 2020,RobbJMacKay,Twitter for iPhone,"['lauramccoy01', 'sickkidsnews', 'ronald_cohn', 'pleased', 'take', 'seriously', 'comment', 'nigelbme', 'make', 'impo…']",RT @lauramccoy01: .@SickKidsNews @ronald_cohn I was pleased to see you take seriously the comments that @nigelbme and I made about the impo…,0,0,,,"['lauramccoy01', 'SickKidsNews', 'ronald_cohn', 'nigelbme']",Kingston,Ontario,-76.48098,44.22976
1292238165743415298,Sat Aug 08 23:16:01 +0000 2020,CarolynADebnam,Twitter Web App,"['tylerwhat16', 'premier', 'ford', 'try', 'blame', 'half-baked', 'back-to-school', 'plan', 'expert', 'sick', 'kid', 'say', 'plan', 'despite…']",RT @tylerwhat16: Premier Ford tried to blame his half-baked back-to-school plan on experts from Sick Kids saying it was their plan despite…,0,0,,,['tylerwhat16'],Toronto,Ontario,-79.4163,43.70011
1292238148076888067,Sat Aug 08 23:15:57 +0000 2020,chillneilno2,Twitter for iPhone,"['drandrewk1', 'siri', 'show', 'inequality', 'exacerbate', 'government', 'incompetent', 'response', 'covid19', 'ableg…']","RT @DrAndrewK1: Siri, show me inequality exacerbated by a government’s incompetent response to #COVID19. 

https://t.co/Om2qOBT0O1

#ableg…",0,0,"['COVID19', 'ableg']",['https://bit.ly/31wXrvg'],['DrAndrewK1'],,Alberta,-117.469,52.28333
1292238147997196288,Sat Aug 08 23:15:57 +0000 2020,RhondaBlanchet2,Twitter for iPhone,"['jturner_rpsych', 'parents/guardians', 'school', 'reopen', 'september', 'different', 'implement', 'protocol', 'keep', 'everyone…']",RT @JTurner_RPsych: To parents/guardians: School reopening this September will be different as we implement new protocols to keep everyone…,0,0,,,['JTurner_RPsych'],Fort McMurray,Alberta,-111.38103,56.72676
1292238146034380802,Sat Aug 08 23:15:57 +0000 2020,standforright,Twitter for Android,"['charliekirk11', 'fact', 'child', 'america', 'age', '1-15', 'die', 'chinese', 'coronavirus', 'least', 'die', 'swine…']","RT @charliekirk11: Facts:

Only 36 children in America aged 1-15 have died from the Chinese Coronavirus

At least 317 died during the Swine…",0,0,,,['charliekirk11'],Hamilton,Ontario,-79.84963,43.25011
1292238115441201154,Sat Aug 08 23:15:50 +0000 2020,CarolynADebnam,Twitter Web App,"['normalontario', 'maritstiles', 'sick', 'kid', 'come', 'state', 'support', 'ontario', 'government', 'back', 'school', 'plan', 'firelecce']",RT @NormalOntario: @maritstiles Sick Kids came out and stated they do not support the Ontario Government back to school plan. #firelecce #V…,0,0,['firelecce'],,"['NormalOntario', 'maritstiles']",Toronto,Ontario,-79.4163,43.70011
1292238088899645440,Sat Aug 08 23:15:43 +0000 2020,BikeDawn,Twitter for Android,"['maritstiles', 'worth', 'remind', 'folk', 'low', 'number', 'student', 'attend', 'school', 'parent', 'opt', 'out/opting', 'online', 'doesn…']",RT @maritstiles: Worth reminding folks that lower numbers of students attending our schools (Eg parents opting out/opting for online) doesn…,0,0,,,['maritstiles'],,,-113.64258,60.10867
1292238082196926464,Sat Aug 08 23:15:42 +0000 2020,yycgman,Twitter for iPad,"['drandrewk1', 'siri', 'show', 'inequality', 'exacerbate', 'government', 'incompetent', 'response', 'covid19', 'ableg…']","RT @DrAndrewK1: Siri, show me inequality exacerbated by a government’s incompetent response to #COVID19. 

https://t.co/Om2qOBT0O1

#ableg…",0,0,"['COVID19', 'ableg']",['https://bit.ly/31wXrvg'],['DrAndrewK1'],,Alberta,-117.469,52.28333
1292238074664148992,Sat Aug 08 23:15:40 +0000 2020,JamesJJRyan,Twitter Web App,"['theeconomist', 'third', 'american', 'parent', 'school-age', 'child', 'want', 'child', 'back', 'classroom']",RT @TheEconomist: Just a third of American parents with school-age children say they want their children to go back to their classrooms in…,0,0,,,['TheEconomist'],Hamilton,Ontario,-79.84963,43.25011
1292238059736506368,Sat Aug 08 23:15:36 +0000 2020,greeeneyedwhwom,Twitter Web App,"['blackwomenviews', '97000', 'child', 'reportedly', 'test', 'positive', 'coronavirus', 'week', 'school', 'gear', 'instruction', 'helloooo…']","RT @blackwomenviews: 97,000 children reportedly test positive for coronavirus in two weeks as schools gear up for instruction&lt;&lt;----Helloooo…",0,0,,,['blackwomenviews'],Victoria,British Columbia,-123.3693,48.43294
1292238055542325248,Sat Aug 08 23:15:35 +0000 2020,MickVillene,Twitter for Android,"['mrmrlawrence', 'phinney35', 'sflecce', 'fordnation', 'full', 'shit', 'come', 'end']","@mrmrlawrence @phinney35 @Sflecce @fordnation You are so full of shit it's coming out both ends, boy.",0,0,,,"['mrmrlawrence', 'phinney35', 'Sflecce', 'fordnation']",Ottawa,Ontario,-75.69812,45.41117
1292237956925669378,Sat Aug 08 23:15:12 +0000 2020,HilaryWright,Twitter for iPhone,"['usihchristopher', 'excite', 'welcome', 'student', 'back', 'school', 'september', 'priority', 'health', 'safety']","RT @UsihChristopher: While we are excited about welcoming students back to school in September, our top priority is the health and safety o…",0,0,,,['UsihChristopher'],Calgary,Alberta,-114.08529,51.05011
1292237869910761472,Sat Aug 08 23:14:51 +0000 2020,halliday_dianne,Twitter Web App,"['miafarrow', 'hundred', 'child', 'america', 'previously', 'healthy', 'experience', 'inflammatory', 'syndrome', 'associate', 'with…']","RT @MiaFarrow: Hundreds of children in America, most of them previously healthy, have experienced an inflammatory syndrome associated with…",0,0,,,['MiaFarrow'],,,-113.64258,60.10867
1292237857936072706,Sat Aug 08 23:14:48 +0000 2020,ShellySargent,Twitter for iPhone,"['cpcc_earlyon', 'place', 'open', 'option', 'back', 'school', 'around', 'corner', 'child', 'sure', 'excited', 'nervou…']","RT @CPCC_EarlyON: With more places opening &amp; the option for back to school around the corner, children are sure to be both excited &amp; nervou…",0,0,,,['CPCC_EarlyON'],,,-113.64258,60.10867
1292237826679910400,Sat Aug 08 23:14:41 +0000 2020,aaronliscum,Twitter for Android,"['haladaymath', 'safe', 'elementary', 'school', 'open', 'class', 'size', 'status', 'unmask', 'young', 'many', 'conservati…']","RT @HaladayMath: If it is safe for elementary schools to open class sizes status quo, unmasked for the youngest, why are so many Conservati…",0,0,,,['HaladayMath'],Toronto,Ontario,-79.4163,43.70011
1292237728738873344,Sat Aug 08 23:14:17 +0000 2020,Opticheart,Twitter for iPhone,"['re_gauntt', 'leakylike', 'observeruk', 'damn', 'right', 'human', 'right', 'woman', 'child', 'safe', 'space', 'male', 'abuse', 'assault']",RT @Re_gauntt: @leakylike @ObserverUK Damn right! It's the HUMAN RIGHT of women &amp; children to have safe spaces from male abuse &amp; assault. T…,0,0,,,"['Re_gauntt', 'leakylike', 'ObserverUK']",Toronto,Ontario,-79.4163,43.70011
1292237712737656833,Sat Aug 08 23:14:13 +0000 2020,RobbJMacKay,Twitter for iPhone,"['garrettelliott', 'special', 'meeting', 'limestonedsb', 'wednesday', 'august', '12th', 'back-to-school', 'plans…']","RT @garrettelliott: We'll be having a special meeting of the @LimestoneDSB this Wednesday, August 12th, at 6 pm where back-to-school plans…",0,0,,,"['garrettelliott', 'LimestoneDSB']",Kingston,Ontario,-76.48098,44.22976
